codigo_ibge_origin,latitude_origin,longitude_origin,codigo_uf_origin,codigo_ibge_destination,latitude_destination,longitude_destination,codigo_uf_destination
4107306,-235.582,-522.178,41,4108452,-257.371,-521.188,41
4306734,-275.103,-543.577,43,4205506,-270.233,-50.92,42
4205159,-267.174,-494.795,42,3516200,-205.352,-474.039,35
4306759,-29.084,-519.972,43,2204006,-639.334,-422.591,22
2403202,-608.082,-383.794,24,4108320,-240.667,-538.461,41
4128633,-245.665,-494.219,41,2204105,-662.606,-426.881,22
5207253,-167.188,-523.189,52,3126505,-169.883,-423.568,31
3514403,-214.843,-51.535,35,4108403,-260.817,-530.535,41
3514502,-224.146,-494.084,35,2403905,-607.234,-381.212,24
3301603,-220.536,-425.232,33,3126604,-173.107,-442.317,31
2505808,-668.499,-35.418,25,2204154,-7.331,-40.788,22
1707306,-113.416,-492.716,17,3516309,-232.792,-467.448,35
3514601,-212.324,-479.756,35,3126703,-164.827,-434.896,31
2103901,-415.002,-429.477,21,2204204,-699.491,-411.288,22
3301702,-227.858,-433.049,33,3126752,-179.578,-420.094,31
3123528,-202.058,-417.977,31,3516408,-233.229,-46.729,35
3514700,-224.326,-502.038,35,2304509,-375.557,-40.818,23
3202108,-183.702,-40.836,32,4308508,-273.586,-533.958,43
5207352,-174.239,-496.644,52,3126802,-180.709,-414.325,31
5207402,-173.406,-499.295,52,3126901,-185.556,-419.121,31
1301407,-665.677,-698.662,13,3126950,-181.751,-427.617,31
5003751,-237.868,-542.838,50,2506202,-639.759,-364.526,25
3514809,-245.281,-481.141,35,2605806,-793.918,-359.113,26
1502954,-610.389,-493.553,15,2802304,-105.513,-375.279,28
4306767,-300.847,-516.187,43,4205555,-27.175,-508.076,42
2203503,-619.947,-421.355,22,3127008,-202.748,-491.984,31
3514908,-230.428,-473.682,35,3127057,-168.898,-40.923,31
2203602,-809.629,-436.705,22,2204303,-708.173,-406.146,22
3514924,-211.678,-491.146,35,3127073,-161.225,-425.288,31
2910305,-129.417,-395.191,29,3127107,-200.259,-489.355,31
3123601,-216.088,-455.691,31,2404002,-615.669,-378.375,24
2505907,-709.964,-377.163,25,3202207,-19.937,-404.078,32
3514957,-209.796,-488.325,35,3127206,-193.661,-44.061,31
3515004,-236.437,-468.579,35,3516507,-215.294,-505.573,35
3515103,-238.297,-468.136,35,2506251,-758.279,-357.899,25
3515129,-218.314,-514.832,35,3516606,-222.918,-495.504,35
4306809,-292.351,-518.703,43,3127305,-190.005,-415.387,31
2403301,-610.691,-383.033,24,2404101,-50.909,-362.754,24
2910404,-155.302,-409.124,29,4205605,-264.549,-526.875,42
4306908,-30.543,-525.204,43,2605905,-85.798,-353.846,26
4107405,-259.445,-531.659,41,5208152,-164.854,-486.454,52
4107504,-23.797,-522.659,41,3127339,-150.829,-43.125,31
3123700,-192.065,-420.503,31,2911204,-137.441,-394.747,29
3515152,-224.836,-47.211,35,2606002,-888.243,-364.966,26
3123809,-172.831,-43.947,31,2802403,-99.722,-370.869,28
3301801,-225.498,-436.827,33,3516705,-222.125,-496.546,35
4306924,-27.706,-529.145,43,4308607,-29.259,-515.352,43
3123858,-196.218,-422.306,31,4205704,-280.275,-486.192,42
2910503,-119.392,-380.871,29,1503077,-192.986,-470.505,15
4205175,-267.225,-525.585,42,4308656,-281.944,-556.383,43
3123908,-206.706,-440.654,31,4205803,-260.292,-48.852,42
4107538,-247.042,-542.385,41,4205902,-269.336,-489.534,42
4306957,-275.298,-527.347,43,3516804,-207.948,-501.912,35
4306932,-283.686,-542.686,43,5103858,-132.443,-530.809,51
1301506,-743.789,-700.281,13,4308706,-275.856,-520.915,43
1200252,-110.188,-687.341,12,2911253,-114.688,-397.757,29
2403400,-693.835,-36.717,24,3516853,-218.367,-484.957,35
4306973,-278.544,-523.005,43,2204352,-715.476,-413.409,22
4307005,-276.364,-522.697,43,4308805,-299.032,-517.612,43
2304277,-602.751,-383.461,23,5103908,-157.094,-527.574,51
2900504,-134.215,-421.352,29,4108502,-26.425,-513.172,41
4205191,-289.869,-49.643,42,2802502,-106.835,-369.838,28
4307054,-284.977,-525.836,43,3516903,-206.485,-50.364,35
4307203,-273.926,-52.574,43,2304608,-404.351,-39.454,23
4307302,-275.443,-535.005,43,4308854,-284.316,-520.337,43
4205209,-272.743,-51.443,42,2911303,-114.342,-425.077,29
3124005,-208.403,-426.544,31,3517000,-217.961,-499.312,35
2605202,-835.672,-352.241,26,4308904,-278.911,-522.294,43
4307401,-280.518,-511.933,43,2204402,-983.001,-453.423,22
3124104,-19.764,-443.065,31,2702900,-988.404,-368.316,27
3124203,-206.508,-419.119,31,4309001,-280.297,-543.517,43
2506004,-702.278,-358.597,25,3127354,-168.481,-43.692,31
4307450,-273.603,-539.891,43,3517109,-213.812,-502.123,35
4107520,-237.238,-53.811,41,2911402,-934.382,-382.544,29
1707405,-536.593,-485.378,17,5103957,-15.768,-583.108,51
2203701,-388.863,-422.324,22,5004007,-224.136,-542.335,50
2104008,-487.938,-446.926,21,2606101,-800.568,-352.904,26
4107546,-254.216,-528.348,41,4309050,-298.798,-507.734,43
1100098,-115.266,-610.252,11,2104305,-140.259,-457.795,21
3124302,-149.249,-42.809,31,4108551,-24.173,-519.246,41
2403509,-633.563,-353.052,24,3127370,-189.807,-412.235,31
3124401,-220.454,-459.548,31,3127388,-21.536,-431.957,31
3515186,-221.909,-467.477,35,2606200,-75.606,-349.959,26
3515194,-226.925,-494.341,35,5208400,-165.098,-490.234,52
2910602,-117.942,-379.432,29,5208509,-181.352,-480.875,52
4307500,-287.286,-528.461,43,5208608,-153.118,-491.162,52
4307559,-279.135,-522.635,43,1503093,-384.338,-490.974,15
2802106,-112.659,-374.484,28,5208707,-166.864,-492.643,52
4307609,-296.535,-511.843,43,2404200,-626.486,-351.943,24
4307708,-29.852,-511.841,43,5208806,-164.947,-49.427,52
3124500,-224.577,-460.191,31,1708304,-877.413,-489.313,17
3557303,-222.713,-469.481,35,5208905,-159.333,-50.14,52
2104057,-656.077,-474.431,21,1709005,-771.478,-473.252,17
4307807,-295.002,-519.495,43,5209101,-180.105,-493.658,52
3515202,-202.875,-504.049,35,4108601,-241.835,-530.248,41
3124609,-217.412,-424.574,31,4108650,-251.927,-519.911,41
2702553,-939.089,-367.644,27,3127404,-226.545,-458.556,31
3124708,-195.169,-457.859,31,2104404,-51.475,-443.013,21
5207501,-138.665,-490.716,52,2911501,-143.195,-39.469,29
3515301,-224.859,-516.632,35,3127503,-188.196,-424.769,31
3124807,-187.399,-476.956,31,3127602,-184.519,-437.423,31
4307815,-291.713,-531.639,43,5209150,-186.238,-500.805,52
2910701,-105.078,-390.153,29,2104503,-502.078,-442.754,21
3515350,-225.545,-525.928,35,4206009,-273.172,-485.576,42
4307831,-285.315,-541.506,43,2404309,-544.887,-375.183,24
3124906,-211.002,-421.878,31,2104552,-574.973,-473.646,21
2910727,-163.715,-395.821,29,2104602,-531.897,-442.469,21
2304285,-38.925,-384.559,23,1101005,-10.61,-627.371,11
3125002,-215.498,-435.068,31,3202256,-191.864,-404.473,32
3125101,-22.854,-463.178,31,2104628,-547.835,-440.774,21
2403608,-570.143,-353.048,24,2911600,-125.994,-390.412,29
2605301,-750.364,-397.238,26,2104651,-343.245,-456.619,21
2506103,-734.454,-357.931,25,2104677,-212.899,-458.777,21
4307864,-288.794,-517.014,43,3127701,-188.545,-419.555,31
5207535,-154.473,-503.622,52,2304657,-404.422,-40.749,23
3125200,-214.089,-458.286,31,2104701,-540.547,-443.358,21
3125309,-208.097,-420.213,31,2802601,-102.252,-372.006,28
2304301,-692.146,-395.651,23,2104800,-581.367,-461.462,21
1503002,-216.805,-567.405,15,4309100,-293.734,-508.762,43
4107553,-240.958,-526.217,41,4309126,-274.429,-529.149,43
4307906,-292.227,-513.419,43,4309159,-292.706,-525.795,43
3515400,-233.916,-495.124,35,4108700,-241.466,-515.094,41
2203750,-948.342,-427.912,22,2606309,-770.711,-39.615,26
1707553,-107.603,-489.076,17,2304707,-312.788,-408.372,23
2910750,-10.616,-382.239,29,2304806,-688.134,-392.144,23
5003801,-223.789,-545.131,50,3127800,-165.662,-428.923,31
4107603,-240.077,-513.227,41,4206108,-281.809,-492.252,42
4308003,-295.788,-534.484,43,2606408,-821.118,-355.675,26
4205308,-268.451,-522.596,42,4309209,-299.413,-509.869,43
4308052,-274.238,-526.789,43,4206207,-283.208,-490.427,42
5207600,-161.834,-507.781,52,2304905,-391.787,-403.852,23
4107652,-256.624,-493.073,41,2404408,-498.068,-371.621,24
4308078,-295.885,-518.217,43,3127909,-185.003,-477.318,31
1200302,-817.054,-70.351,12,4309258,-285.421,-516.948,43
2910776,-142.044,-442.744,29,4206306,-270.808,-489.804,42
2910800,-122.664,-389.663,29,3202306,-207.668,-416.734,32
2702603,-989.859,-366.815,27,2204501,-678.285,-435.594,22
2605400,-794.704,-353.801,26,4309308,-301.086,-513.233,43
2802205,-102.616,-373.147,28,3517208,-216.195,-498.013,35
2104073,-696.508,-466.786,21,3517307,-219.091,-498.986,35
3125408,-180.755,-432.422,31,3517406,-203.196,-48.312,35
2403707,-559.274,-376.875,24,4108809,-24.085,-542.573,41
3125606,-166.348,-407.605,31,4108908,-22.932,-526.906,41
3125705,-187.507,-449.004,31,2304954,-404.057,-386.404,23
4308102,-294.527,-513.032,43,1301654,-753.797,-725.907,13
2702702,-102.935,-363.028,27,1100106,-107.889,-653.296,11
5103700,-12.385,-549.227,51,2911659,-145.467,-419.381,29
4107702,-239.135,-519.805,41,2404507,-510.619,-363.222,24
4107736,-254.107,-505.456,41,4108957,-251.912,-508.021,41
3125804,-191.541,-420.803,31,2911709,-142.231,-427.799,29
2605459,-38.396,-324.107,26,3128006,-187.713,-429.312,31
2104081,-616.207,-448.979,21,3128105,-207.631,-459.152,31
2403756,-569.096,-365.282,24,3517505,-207.959,-492.172,35
3515608,-212.661,-486.874,35,3517604,-241.892,-485.295,35
3515509,-202.806,-502.471,35,3301850,-225.347,-429.895,33
3515657,-223.607,-495.187,35,4109005,-235.203,-500.407,41
3515707,-235.411,-46.371,35,5209200,-168.297,-495.345,52
1600238,857.256,-511.795,16,4309407,-288.399,-518.895,43
2605509,-744.666,-352.373,26,4109104,-233.402,-527.786,41
3125903,-192.343,-430.192,31,3517703,-204.302,-478.236,35
3125952,-20.726,-42.279,31,2506301,-685.064,-35.485,25
4107751,-238.455,-504.031,41,3517802,-210.292,-512.119,35
5003900,-186.782,-53.638,50,3517901,-204.977,-489.391,35
1707652,-121.312,-491.748,17,4109203,-229.694,-516.504,41
5103809,-154.439,-587.391,51,3128204,-205.716,-430.094,31
1707702,-733.501,-474.954,17,4206405,-266.042,-535.243,42
2910859,-107.405,-401.437,29,2305001,-415.814,-407.476,23
2910909,-149.823,-399.269,29,3128253,-170.142,-436.675,31
5207808,-165.778,-50.304,52,1709302,-883.543,-485.114,17
2702801,-927.281,-357.139,27,5209291,-156.121,-500.265,52
4107850,-262.523,-533.092,41,2305100,-426.248,-38.932,23
4205357,-267.811,-533.505,42,4206504,-264.688,-490.026,42
3515806,-216.727,-513.821,35,3128303,-213.009,-467.964,31
4107801,-233.178,-523.029,41,3128402,-213.563,-430.328,31
2403806,-612.264,-368.226,24,3518008,-200.746,-503.411,35
3515905,-206.752,-501.513,35,4309506,-281.491,-545.629,43
2605608,-785.842,-379.715,26,5209408,-139.421,-464.868,52
4308201,-290.261,-511.875,43,4109302,-250.968,-528.755,41
5207907,-144.451,-470.417,52,3518107,-218.942,-495.914,35
2203800,-778.793,-42.918,22,5104104,-996.218,-549.121,51
4107900,-236.031,-520.807,41,3202405,-206.772,-405.093,32
2605707,-860.307,-385.687,26,4109401,-253.902,-514.623,41
2911006,-148.629,-396.579,29,4109500,-253.071,-483.204,41
1503044,-755.335,-497.125,15,3128501,-217.304,-430.334,31
2203859,-746.682,-417.883,22,3518206,-212.544,-506.453,35
3126000,-19.888,-444.318,31,3518305,-234.112,-460.369,35
4108007,-228.623,-513.882,41,2911808,-165.833,-397.847,29
2203909,-677.182,-430.241,22,3518404,-228.075,-451.938,35
4308250,-278.614,-520.838,43,4109609,-258.817,-485.752,41
4205407,-275.945,-485.477,42,3128600,-177.673,-470.998,31
4108106,-230.847,-519.546,41,3518503,-233.714,-481.837,35
3516002,-216.127,-511.724,35,3518602,-213.594,-482.316,35
3516101,-22.868,-506.814,35,2204550,-938.647,-436.943,22
1301605,-252.342,-660.942,13,5209457,-147.292,-497.006,52
4308300,-289.817,-523.445,43,3518701,-239.888,-46.258,35
3126109,-204.618,-454.268,31,4206603,-263.858,-535.296,42
4308409,-300.035,-534.959,43,3518800,-234.538,-465.333,35
5208004,-15.54,-47.337,52,4206652,-271.341,-527.887,42
2104099,-644.017,-461.916,21,3518859,-214.944,-480.356,35
4108205,-242.951,-533.114,41,3128709,-21.305,-467.081,31
2911105,-110.328,-45.193,29,5004106,-214.583,-561.117,50
4205431,-266.453,-527.946,42,3128808,-21.155,-427.887,31
5208103,-136.499,-488.775,52,2104909,-212.755,-44.602,21
3126208,-149.446,-462.371,31,3128907,-188.425,-467.901,31
1708205,-117.976,-495.316,17,5104203,-16.346,-537.575,51
4308433,-293.828,-520.981,43,3129004,-210.098,-427.207,31
2304350,-379.945,-402.634,23,3129103,-192.143,-497.876,31
4205456,-287.454,-494.785,42,2506400,-71.233,-354.222,25
2304400,-371.664,-385.423,23,2506509,-724.833,-364.923,25
3126307,-208.508,-46.712,31,1503101,-141.412,-516.338,15
1708254,-905.611,-485.206,17,1709500,-117.279,-49.068,17
2104107,-695.983,-461.749,21,3518909,-206.467,-506.645,35
4308458,-287.986,-532.249,43,4309555,-295.456,-514.185,43
2304459,-445.126,-377.981,23,5209606,-15.719,-498.268,52
2104206,-572.792,-441.565,21,3129202,-220.644,-455.453,31
3126406,-195.578,-444.472,31,2911857,-106.825,-382.907,29
4108304,-255.427,-545.827,41,3519006,-220.038,-503.907,35
4108452,-257.371,-521.188,41,4307104,-32.024,-533.944,43
4205506,-270.233,-50.92,42,4206702,-271.903,-514.917,42
3516200,-205.352,-474.039,35,4309571,-294.552,-526.553,43
2204006,-639.334,-422.591,22,5209705,-169.626,-492.265,52
4108320,-240.667,-538.461,41,2305209,-440.958,-404.056,23
2204105,-662.606,-426.881,22,5209804,-147.261,-494.634,52
3126505,-169.883,-423.568,31,3519055,-226.405,-470.487,35
4108403,-260.817,-530.535,41,4109658,-26.139,-523.848,41
2403905,-607.234,-381.212,24,2305233,-41.209,-384.707,23
3126604,-173.107,-442.317,31,4309605,-276.282,-543.053,43
2204154,-7.331,-40.788,22,3519071,-228.529,-472.143,35
3516309,-232.792,-467.448,35,2204600,-59.886,-425.598,22
3126703,-164.827,-434.896,31,4309654,-314.067,-538.667,43
2204204,-699.491,-411.288,22,4309704,-275.691,-539.695,43
3126752,-179.578,-420.094,31,1301704,-751.171,-630.327,13
3516408,-233.229,-46.729,35,2105005,-259.828,-434.649,21
2304509,-375.557,-40.818,23,3519105,-218.896,-49.031,35
4308508,-273.586,-533.958,43,5209903,-141.011,-466.335,52
3126802,-180.709,-414.325,31,3519204,-218.572,-506.932,35
3126901,-185.556,-419.121,31,2911907,-127.666,-402.056,29
3126950,-181.751,-427.617,31,3129301,-194.387,-422.147,31
2506202,-639.759,-364.526,25,3519253,-228.682,-491.634,35
2605806,-793.918,-359.113,26,2606507,-904.559,-368.498,26
2802304,-105.513,-375.279,28,4109708,-238.478,-501.932,41
4205555,-27.175,-508.076,42,4309753,-294.203,-531.295,43
3127008,-202.748,-491.984,31,2305266,-480.376,-387.501,23
3127057,-168.898,-40.923,31,3519303,-219.584,-479.882,35
2204303,-708.173,-406.146,22,2703007,-897.823,-359.373,27
3127073,-161.225,-425.288,31,3202454,-202.347,-415.087,32
3127107,-200.259,-489.355,31,4109757,-251.193,-530.072,41
2404002,-615.669,-378.375,24,3129400,-21.433,-439.639,31
3202207,-19.937,-404.078,32,3129509,-194.749,-465.474,31
3127206,-193.661,-44.061,31,4309803,-280.566,-518.599,43
3516507,-215.294,-505.573,35,3129608,-168.591,-449.046,31
2506251,-758.279,-357.899,25,4206751,-271.847,-512.352,42
3516606,-222.918,-495.504,35,2305308,-392.403,-408.911,23
3127305,-190.005,-415.387,31,2506608,-747.957,-384.059,25
2404101,-50.909,-362.754,24,2912004,-142.711,-42.257,29
4205605,-264.549,-526.875,42,2912103,-148.579,-395.914,29
2605905,-85.798,-353.846,26,4206801,-270.881,-513.681,42
5208152,-164.854,-486.454,52,2912202,-134.059,-41.284,29
3127339,-150.829,-43.125,31,2912301,-14.845,-399.879,29
2911204,-137.441,-394.747,29,2305332,-496.999,-386.362,23
2606002,-888.243,-364.966,26,2606606,-854.026,-377.032,26
2802403,-99.722,-370.869,28,2912400,-116.438,-420.195,29
3516705,-222.125,-496.546,35,2912509,-128.804,-424.856,29
4308607,-29.259,-515.352,43,4109807,-232.659,-510.522,41
4205704,-280.275,-486.192,42,2912608,-126.444,-409.338,29
1503077,-192.986,-470.505,15,3519402,-21.083,-492.448,35
4308656,-281.944,-556.383,43,3129657,-156.605,-441.667,31
4205803,-260.292,-48.852,42,3129707,-204.611,-471.222,31
4205902,-269.336,-489.534,42,3202504,-198.366,-403.732,32
3516804,-207.948,-501.912,35,4309902,-283.741,-516.377,43
5103858,-132.443,-530.809,51,2606705,-857.633,-361.812,26
4308706,-275.856,-520.915,43,4206900,-270.547,-495.193,42
2911253,-114.688,-397.757,29,2912707,-141.649,-393.787,29
3516853,-218.367,-484.957,35,2912806,-176.832,-401.129,29
2204352,-715.476,-413.409,22,4309951,-286.247,-525.158,43
4308805,-299.032,-517.612,43,3519501,-228.185,-500.739,35
5103908,-157.094,-527.574,51,2912905,-140.643,-396.459,29
4108502,-26.425,-513.172,41,3129806,-200.252,-440.569,31
2802502,-106.835,-369.838,28,4310009,-286.302,-530.961,43
3516903,-206.485,-50.364,35,2913002,-126.502,-422.179,29
2304608,-404.351,-39.454,23,3519600,-217.562,-488.319,35
4308854,-284.316,-520.337,43,3202553,-205.466,-416.667,32
2911303,-114.342,-425.077,29,2913101,-115.414,-419.748,29
3517000,-217.961,-499.312,35,3129905,-220.604,-464.368,31
4308904,-278.911,-522.294,43,3130002,-211.541,-447.479,31
2204402,-983.001,-453.423,22,3519709,-236.596,-47.223,35
2702900,-988.404,-368.316,27,2913200,-121.779,-432.167,29
4309001,-280.297,-543.517,43,2305357,-471.206,-373.531,23
3127354,-168.481,-43.692,31,4207007,-287.132,-493.087,42
3517109,-213.812,-502.123,35,3130051,-16.214,-449.034,31
2911402,-934.382,-382.544,29,4109906,-233.944,-53.615,41
5103957,-15.768,-583.108,51,2105104,-277.206,-440.501,21
5004007,-224.136,-542.335,50,3519808,-203.391,-491.915,35
2606101,-800.568,-352.904,26,2913309,-117.431,-391.905,29
4309050,-298.798,-507.734,43,2305407,-639.627,-388.554,23
2104305,-140.259,-457.795,21,3202603,-207.913,-408.132,32
4108551,-24.173,-519.246,41,2404606,-582.447,-35.55,24
3127370,-189.807,-412.235,31,3519907,-226.602,-510.779,35
3127388,-21.536,-431.957,31,2703106,-953.768,-366.372,27
2606200,-75.606,-349.959,26,2913408,-13.774,-427.155,29
5208400,-165.098,-490.234,52,3520004,-22.509,-485.597,35
5208509,-181.352,-480.875,52,2502607,-717.184,-381.478,25
5208608,-153.118,-491.162,52,3520103,-200.407,-477.466,35
1503093,-384.338,-490.974,15,3130101,-200.707,-442.994,31
5208707,-166.864,-492.643,52,2105153,-365.771,-452.114,21
2404200,-626.486,-351.943,24,2105203,-46.625,-448.558,21
5208806,-164.947,-49.427,52,1503200,-112.539,-47.626,15
1708304,-877.413,-489.313,17,1503309,-197.533,-489.575,15
5208905,-159.333,-50.14,52,2606804,-782.881,-349.013,26
1709005,-771.478,-473.252,17,3520202,-232.037,-46.157,35
5209101,-180.105,-493.658,52,3130200,-199.476,-447.063,31
4108601,-241.835,-530.248,41,2913457,-138.295,-391.361,29
4108650,-251.927,-519.911,41,2703205,-101.235,-366.597,27
3127404,-226.545,-458.556,31,4310108,-295.693,-507.919,43
2104404,-51.475,-443.013,21,3301876,-228.495,-422.299,33
2911501,-143.195,-39.469,29,2913507,-147.528,-400.894,29
3127503,-188.196,-424.769,31,3520301,-24.699,-475.537,35
3127602,-184.519,-437.423,31,4110003,-231.949,-518.256,41
5209150,-186.238,-500.805,52,2606903,-783.222,-375.082,26
2104503,-502.078,-442.754,21,3130309,-201.776,-457.111,31
4206009,-273.172,-485.576,42,5004304,-236.736,-545.637,50
2404309,-544.887,-375.183,24,2305506,-636.281,-392.892,23
2104552,-574.973,-473.646,21,4110052,-247.153,-530.827,41
2104602,-531.897,-442.469,21,3130408,-211.738,-449.233,31
1101005,-10.61,-627.371,11,4310207,-28.388,-53.92,43
3202256,-191.864,-404.473,32,3520426,-247.307,-475.383,35
2104628,-547.835,-440.774,21,2802700,-104.425,-365.479,28
2911600,-125.994,-390.412,29,2607604,-774.766,-348.303,26
2104651,-343.245,-456.619,21,2204659,-285.774,-418.186,22
2104677,-212.899,-458.777,21,3520442,-204.326,-513.426,35
3127701,-188.545,-419.555,31,3520400,-237.785,-453.552,35
2304657,-404.422,-40.749,23,2913606,-14.793,-39.046,29
2104701,-540.547,-443.358,21,4207106,-269.023,-488.251,42
2802601,-102.252,-372.006,28,3130507,-209.402,-458.308,31
2104800,-581.367,-461.462,21,4310306,-289.282,-521.258,43
4309100,-293.734,-508.762,43,2506707,-73.889,-375.079,25
4309126,-274.429,-529.149,43,4207205,-283.339,-48.817,42
4309159,-292.706,-525.795,43,4110078,-24.448,-507.533,41
4108700,-241.466,-515.094,41,4310330,-299.753,-501.281,43
2606309,-770.711,-39.615,26,3130556,-196.017,-419.695,31
2304707,-312.788,-408.372,23,4207304,-282.284,-486.659,42
2304806,-688.134,-392.144,23,4110102,-252.285,-505.989,41
3127800,-165.662,-428.923,31,4207403,-274.908,-494.218,42
4206108,-281.809,-492.252,42,4310363,-293.508,-517.748,43
2606408,-821.118,-355.675,26,2105302,-551.847,-474.777,21
4309209,-299.413,-509.869,43,4110201,-255.704,-510.769,41
4206207,-283.208,-490.427,42,5209937,-184.869,-499.888,52
